l0_m,extension_speed_m_per_s,joint_speed_rad_per_s,joint_speed_rpm,available_joint_torque_nm,axial_force_per_leg_n,total_axial_force_n,total_mechanical_power_w
0.1,2.22,32.8045078969391,313.25997524969847,2.956900453755528,87.38708494205946,174.77416988411892,387.99865714274404
0.1,2.23,32.952275950528914,314.67105621929164,2.931030635979653,86.62253841816661,173.24507683633323,386.3365213450231
0.1,2.24,33.100044004118736,316.08213718888493,2.9051608182037763,85.85799189427371,171.71598378854742,384.64380368634625
0.1,2.25,33.24781205770854,317.4932181584781,2.8792910004279015,85.09344537038086,170.18689074076173,382.9205041667139
0.1,2.2600000000000002,33.395580111298365,318.9042991280714,2.8534211826520246,84.32889884648795,168.6577976929759,381.1666227861256
0.1,2.27,33.54334816488818,320.3153800976646,2.8275513648761486,83.56435232259507,167.12870464519014,379.3821595445816
0.1,2.2800000000000002,33.691116218478,321.7264610672579,2.8016815471002716,82.79980579870215,165.5996115974043,377.56711444208185
0.1,2.29,33.83888427206781,323.1375420368511,2.775811729324397,82.0352592748093,164.0705185496186,375.7214874786266
0.1,2.3000000000000003,33.98665232565763,324.54862300644436,2.74994191154852,81.2707127509164,162.5414255018328,373.8452786542155
0.1,2.31,34.134420379247445,325.9597039760376,2.7240720937726444,80.50616622702353,161.01233245404705,371.93848796884873
0.1,2.32,34.28218843283725,327.3707849456307,2.6982022759967705,79.74161970313071,159.48323940626142,370.0011154225265
0.1,2.33,34.42995648642707,328.78186591522405,2.6723324582208923,78.97707317923776,157.95414635847553,368.03316101524797
0.1,2.34,34.57772454001689,330.1929468848172,2.6467842185863795,78.22203045055014,156.44406090110027,366.07910250857464
0.1,2.35,34.7254925936067,331.60402785441045,2.6232662024264926,77.52698815610206,155.05397631220413,364.37684433367974
0.1,2.36,34.87326064719652,333.01510882400373,2.5997481862666043,76.83194586165396,153.66389172330793,362.6467844670067
0.1,2.37,35.02102870078634,334.42618979359696,2.5762301701067174,76.1369035672059,152.2738071344118,360.888922908556
0.1,2.38,35.16879675437615,335.83727076319025,2.552712153946829,75.44186127275779,150.88372254551558,359.1032596583271
0.1,2.39,35.31656480796597,337.2483517327834,2.529194137786943,74.74681897830976,149.49363795661952,357.28979471632067
0.1,2.4,35.46433286155578,338.65943270237665,2.5056761216270558,74.05177668386169,148.10355336772338,355.4485280825361
0.1,2.41,35.612100915145604,340.07051367197,2.4821581054671666,73.35673438941355,146.7134687788271,353.57945975697334
0.1,2.42,35.75986896873541,341.4815946415631,2.4586400893072815,72.66169209496555,145.3233841899311,351.6825897396332
0.1,2.43,35.90763702232523,342.8926756111564,2.4351220731473933,71.96664980051743,143.93329960103486,349.75791803051476
0.1,2.44,36.05540507591505,344.3037565807496,2.4116040569875064,71.27160750606937,142.54321501213875,347.80544462961853
0.1,2.45,36.20317312950486,345.71483755034285,2.388086040827619,70.5765652116213,141.1531304232426,345.8251695369444
0.1,2.46,36.350941183094676,347.12591851993614,2.364568024667731,69.8815229171732,139.7630458343464,343.81709275249216
0.1,2.47,36.4987092366845,348.53699948952936,2.341050008507844,69.18648062272513,138.37296124545026,341.7812142762622
0.1,2.48,36.64647729027431,349.9480804591226,2.3175319923479565,68.49143832827706,136.9828766565541,339.7175341082542
0.1,2.49,36.79424534386413,351.3591614287158,2.2940139761880696,67.79639603382898,135.59279206765797,337.62605224846834
0.1,2.5,36.94201339745394,352.77024239830905,2.270495960028182,67.10135373938091,134.20270747876182,335.50676869690454
0.12,0.0,0.0,0.0,6.0,193.14643496102508,386.29286992205016,0.0
0.12,0.01,0.1609553624675209,1.5370104932312205,6.0,193.14643496102508,386.29286992205016,3.8629286992205016
0.12,0.02,0.3219107249350418,3.074020986462441,6.0,193.14643496102508,386.29286992205016,7.725857398441003
0.12,0.03,0.4828660874025627,4.611031479693661,6.0,193.14643496102508,386.29286992205016,11.588786097661504
0.12,0.04,0.6438214498700836,6.148041972924882,6.0,193.14643496102508,386.29286992205016,15.451714796882007
0.12,0.05,0.8047768123376046,7.685052466156104,6.0,193.14643496102508,386.29286992205016,19.31464349610251
0.12,0.06,0.9657321748051254,9.222062959387323,6.0,193.14643496102508,386.29286992205016,23.17757219532301
0.12,0.07,1.1266875372726464,10.759073452618546,6.0,193.14643496102508,386.29286992205016,27.040500894543513
0.12,0.08,1.2876428997401672,12.296083945849764,6.0,193.14643496102508,386.29286992205016,30.903429593764013
0.12,0.09,1.448598262207688,13.833094439080984,6.0,193.14643496102508,386.29286992205016,34.76635829298451
0.12,0.1,1.6095536246752091,15.370104932312207,6.0,193.14643496102508,386.29286992205016,38.62928699220502
0.12,0.11,1.77050898714273,16.907115425543427,6.0,193.14643496102508,386.29286992205016,42.49221569142552
0.12,0.12,1.9314643496102508,18.444125918774645,6.0,193.14643496102508,386.29286992205016,46.35514439064602
0.12,0.13,2.092419712077772,19.98113641200587,6.0,193.14643496102508,386.29286992205016,50.21807308986652
0.12,0.14,2.2533750745452927,21.518146905237092,6.0,193.14643496102508,386.29286992205016,54.081001789087026
0.12,0.15,2.4143304370128136,23.05515739846831,6.0,193.14643496102508,386.29286992205016,57.94393048830752
